abstained,answer,answer_em,answer_f1,branch,candidate_ids,citation_support_fraction,citation_validity,citation_verification_passed,context_chars,context_ids,context_routes,context_signals,embedding_index_cost_usd_once,embedding_index_input_tokens_once,end_to_end_ms,fallback,generation_error,generation_ms,generator_completion_tokens,generator_cost_usd,generator_model,generator_prompt_tokens,index_ms_once,language,mrr_10_candidates,mrr_10_context,ndcg_10_candidates,ndcg_10_context,online_cost_usd,query,query_id,recall_candidate_k,recall_context_k,references,regeneration_count,rerank_ms,reranker_cost_usd,reranker_details,reranker_error,reranker_input_tokens,reranker_output_tokens,reranker_requested_model,reranker_resolved_model,retrieval_cost_usd,retrieval_input_tokens,retrieval_ms,retry_count,run_kind,source_contains_gold,split,verification_checks,verification_cost_usd,verification_input_tokens,verification_ms,verification_output_tokens,wrong_answer
False,Panthers takımında en fazla sack etmeyi 11 sack ile Pro Bowl orta çizgi savunmacısı Kawann Short kaydetmiştir [xquad-tr-2b81f10d1c9b].,0.0,0.21052631578947367,V,xquad-tr-2b81f10d1c9b|xquad-tr-138af7162b1d|xquad-tr-391129eff6d9|xquad-tr-94de63f55db8|xquad-tr-0829db2785c8|xquad-tr-e43356118978|xquad-tr-3257da1da5c9|xquad-tr-3235577fd416|xquad-tr-9683af0ea7d1|xquad-tr-193e3666bbf5|xquad-tr-65f29f3619dd|xquad-tr-660ba94e4a8b|xquad-tr-02b48bacfd77|xquad-tr-c7f949af8938|xquad-tr-c2d7b0c4ce20|xquad-tr-5d70ee8e7c91|xquad-tr-7af23ea5eb6c|xquad-tr-d300e98e09f7|xquad-tr-d22d36d2718f|xquad-tr-5efd004121af,1.0,1.0,True,3334,xquad-tr-2b81f10d1c9b|xquad-tr-391129eff6d9|xquad-tr-02b48bacfd77|xquad-tr-c7f949af8938|xquad-tr-94de63f55db8,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,7958.184875984443,False,,6398.260999994818,258,0.00186075,google/gemini-3.8-flash,1191,,tr,1.0,1.0,1.0,1.0,0.0022413880000000004,Bu sezon takımdaki en fazla sack etmeyi kim kaydetmiştir?,xquad-tr-56beb4343aeaaa14008c925f,1.0,1.0,Kawann Short,0,461.7163749935571,0.000344148,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-2b81f10d1c9b"":0.89,""xquad-tr-391129eff6d9"":0.03,""xquad-tr-02b48bacfd77"":0.03,""xquad-tr-c7f949af8938"":0.03,""xquad-tr-94de63f55db8"":0.02,""xquad-tr-0829db2785c8"":0.02,""xquad-tr-3235577fd416"":0.02,""xquad-tr-193e3666bbf5"":0.02,""xquad-tr-65f29f3619dd"":0.02,""xquad-tr-c2d7b0c4ce20"":0.02,""xquad-tr-5d70ee8e7c91"":0.02,""xquad-tr-7af23ea5eb6c"":0.02,""xquad-tr-d300e98e09f7"":0.02,""xquad-tr-d22d36d2718f"":0.02,""xquad-tr-5efd004121af"":0.02,""xquad-tr-138af7162b1d"":0.01,""xquad-tr-e43356118978"":0.01,""xquad-tr-3257da1da5c9"":0.01,""xquad-tr-9683af0ea7d1"":0.01,""xquad-tr-660ba94e4a8b"":0.01}}",,8194,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.6e-07,16,525.3017089999048,0,real,True,test,"[{""claim"":""Panthers takımında en fazla sack etmeyi 11 sack ile Pro Bowl orta çizgi savunmacısı Kawann Short kaydetmiştir."",""source_id"":""xquad-tr-2b81f10d1c9b"",""verdict"":""verified"",""confidence"":0.9,""auto"":true}]",3.633e-05,865,572.9057919961633,44,True
False,Super Bowl XLIX'i New England Patriots kazanmıştır [xquad-tr-391129eff6d9].,0.0,0.6,V,xquad-tr-391129eff6d9|xquad-tr-94de63f55db8|xquad-tr-2b81f10d1c9b|xquad-tr-138af7162b1d|xquad-tr-94077ca0db25|xquad-tr-193e3666bbf5|xquad-tr-ff7d0fa77806|xquad-tr-f3632c9a76b7|xquad-tr-1205a55bc8be|xquad-tr-e43356118978|xquad-tr-7af23ea5eb6c|xquad-tr-4a841f83d10a|xquad-tr-640a0af166e5|xquad-tr-65f29f3619dd|xquad-tr-54ad3394fb35|xquad-tr-1955dfb7dcf8|xquad-tr-cd8ba035f736|xquad-tr-86491cd136e1|xquad-tr-8116185d96cb|xquad-tr-028bfe64cad5,1.0,1.0,True,3805,xquad-tr-391129eff6d9|xquad-tr-54ad3394fb35|xquad-tr-94de63f55db8|xquad-tr-65f29f3619dd|xquad-tr-2b81f10d1c9b,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,14223.920084012207,False,,12713.04491700721,207,0.00175725,google/gemini-3.8-flash,1308,,tr,1.0,1.0,1.0,1.0,0.0021394440000000003,Super Bowl XLIX'i kim kazanmıştır?,xquad-tr-56beb7953aeaaa14008c92ad,1.0,1.0,New England Patriots,0,590.0623750058003,0.000359394,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-391129eff6d9"":0.73,""xquad-tr-54ad3394fb35"":0.55,""xquad-tr-94de63f55db8"":0.32,""xquad-tr-65f29f3619dd"":0.18,""xquad-tr-2b81f10d1c9b"":0.16,""xquad-tr-1955dfb7dcf8"":0.11,""xquad-tr-640a0af166e5"":0.04,""xquad-tr-cd8ba035f736"":0.03,""xquad-tr-86491cd136e1"":0.03,""xquad-tr-94077ca0db25"":0.02,""xquad-tr-ff7d0fa77806"":0.02,""xquad-tr-1205a55bc8be"":0.02,""xquad-tr-e43356118978"":0.02,""xquad-tr-7af23ea5eb6c"":0.02,""xquad-tr-4a841f83d10a"":0.02,""xquad-tr-8116185d96cb"":0.02,""xquad-tr-138af7162b1d"":0.01,""xquad-tr-193e3666bbf5"":0.01,""xquad-tr-f3632c9a76b7"":0.01,""xquad-tr-028bfe64cad5"":0.01}}",,8557,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.2e-07,12,451.6642079979647,0,real,True,test,"[{""claim"":""Super Bowl XLIX'i New England Patriots kazanmıştır."",""source_id"":""xquad-tr-391129eff6d9"",""verdict"":""verified"",""confidence"":0.32,""auto"":false}]",2.268e-05,540,469.14858400123194,44,False
False,Bu rekoru daha önce Broncos'u 38 yaşında Super Bowl XXXIII'te galibiyete götüren John Elway elinde bulunduruyordu [xquad-tr-94de63f55db8].,0.0,0.2222222222222222,V,xquad-tr-94de63f55db8|xquad-tr-138af7162b1d|xquad-tr-2b81f10d1c9b|xquad-tr-391129eff6d9|xquad-tr-54ad3394fb35|xquad-tr-e43356118978|xquad-tr-6b70e4d40c90|xquad-tr-65f29f3619dd|xquad-tr-fc07a484dfcc|xquad-tr-655fdb0366c0|xquad-tr-09da7e8547ec|xquad-tr-193e3666bbf5|xquad-tr-3549ea4088fa|xquad-tr-660ba94e4a8b|xquad-tr-3257da1da5c9|xquad-tr-ba97240ac13e|xquad-tr-02b48bacfd77|xquad-tr-c2757e065d82|xquad-tr-02d7ab96e83c|xquad-tr-4ba7d93f5f1d,1.0,1.0,True,3128,xquad-tr-94de63f55db8|xquad-tr-fc07a484dfcc|xquad-tr-391129eff6d9|xquad-tr-3549ea4088fa|xquad-tr-660ba94e4a8b,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,5205.9636670019245,False,,3565.0044590001926,246,0.001803,google/gemini-3.8-flash,1174,,tr,1.0,1.0,1.0,1.0,0.002192054,Bir Super Bowl'da oynayan en yaşlı kilit oyuncu olma rekorunu daha önce kim elinde bulunduruyordu?,xquad-tr-56beb86b3aeaaa14008c92be,1.0,1.0,John Elway,0,523.9369170012651,0.00036603,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-94de63f55db8"":0.95,""xquad-tr-fc07a484dfcc"":0.46,""xquad-tr-391129eff6d9"":0.04,""xquad-tr-3549ea4088fa"":0.04,""xquad-tr-660ba94e4a8b"":0.04,""xquad-tr-54ad3394fb35"":0.03,""xquad-tr-3257da1da5c9"":0.03,""xquad-tr-ba97240ac13e"":0.03,""xquad-tr-02b48bacfd77"":0.03,""xquad-tr-c2757e065d82"":0.03,""xquad-tr-02d7ab96e83c"":0.03,""xquad-tr-2b81f10d1c9b"":0.02,""xquad-tr-e43356118978"":0.02,""xquad-tr-6b70e4d40c90"":0.02,""xquad-tr-65f29f3619dd"":0.02,""xquad-tr-655fdb0366c0"":0.02,""xquad-tr-09da7e8547ec"":0.02,""xquad-tr-193e3666bbf5"":0.02,""xquad-tr-138af7162b1d"":0.01,""xquad-tr-4ba7d93f5f1d"":0.01}}",,8715,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,2.6e-07,26,638.223999994807,0,real,True,test,"[{""claim"":""Bu rekoru daha önce Broncos'u 38 yaşında Super Bowl XXXIII'te galibiyete götüren John Elway elinde bulunduruyordu."",""source_id"":""xquad-tr-94de63f55db8"",""verdict"":""verified"",""confidence"":0.98,""auto"":true}]",2.2764e-05,542,478.79829100565985,44,True
False,"John Elway, şu anda Denver'ın Futbol Operasyonları Başkan Yardımcısı ve Genel Müdürü'dür [xquad-tr-94de63f55db8].",0.0,0.631578947368421,V,xquad-tr-94de63f55db8|xquad-tr-391129eff6d9|xquad-tr-3257da1da5c9|xquad-tr-54ad3394fb35|xquad-tr-4de586fed59c|xquad-tr-655fdb0366c0|xquad-tr-d1dc8f55bc69|xquad-tr-a315f6bc59d0|xquad-tr-1a02c22956bb|xquad-tr-76761ccdae4e|xquad-tr-4dd6fa6daf72|xquad-tr-2b81f10d1c9b|xquad-tr-193e3666bbf5|xquad-tr-6b70e4d40c90|xquad-tr-cd8ba035f736|xquad-tr-13344c31f203|xquad-tr-02b48bacfd77|xquad-tr-138af7162b1d|xquad-tr-00131885f61f|xquad-tr-1955dfb7dcf8,1.0,1.0,True,3507,xquad-tr-94de63f55db8|xquad-tr-193e3666bbf5|xquad-tr-6b70e4d40c90|xquad-tr-76761ccdae4e|xquad-tr-391129eff6d9,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,12353.959958985797,False,,10940.442499995697,222,0.00173925,google/gemini-3.8-flash,1209,,tr,1.0,1.0,1.0,1.0,0.0021523000000000002,John Elway'in şu anki Broncos üyeliğindeki rolü nedir?,xquad-tr-56beb86b3aeaaa14008c92c0,1.0,1.0,Futbol Operasyonları Başkan Yardımcısı ve Genel Müdür'ü,0,464.85399999073707,0.00039039,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-94de63f55db8"":0.84,""xquad-tr-193e3666bbf5"":0.06,""xquad-tr-6b70e4d40c90"":0.06,""xquad-tr-76761ccdae4e"":0.05,""xquad-tr-391129eff6d9"":0.04,""xquad-tr-54ad3394fb35"":0.04,""xquad-tr-4dd6fa6daf72"":0.04,""xquad-tr-2b81f10d1c9b"":0.04,""xquad-tr-13344c31f203"":0.04,""xquad-tr-02b48bacfd77"":0.04,""xquad-tr-cd8ba035f736"":0.03,""xquad-tr-138af7162b1d"":0.03,""xquad-tr-00131885f61f"":0.03,""xquad-tr-3257da1da5c9"":0.02,""xquad-tr-4de586fed59c"":0.02,""xquad-tr-655fdb0366c0"":0.02,""xquad-tr-d1dc8f55bc69"":0.02,""xquad-tr-a315f6bc59d0"":0.02,""xquad-tr-1a02c22956bb"":0.02,""xquad-tr-1955dfb7dcf8"":0.02}}",,9295,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.9e-07,19,536.179999995511,0,real,True,test,"[{""claim"":""John Elway, şu anda Denver'ın Futbol Operasyonları Başkan Yardımcısı ve Genel Müdürü'dür."",""source_id"":""xquad-tr-94de63f55db8"",""verdict"":""verified"",""confidence"":0.99,""auto"":true}]",2.247e-05,535,412.48345900385175,44,False
False,Ulusal marşı Lady Gaga söylemiştir [xquad-tr-94077ca0db25].,0.0,0.5714285714285715,V,xquad-tr-94077ca0db25|xquad-tr-47af34496cb9|xquad-tr-0395d7cf3439|xquad-tr-138af7162b1d|xquad-tr-e43356118978|xquad-tr-717a8e567f6e|xquad-tr-f3e8bd7eda23|xquad-tr-13344c31f203|xquad-tr-028bfe64cad5|xquad-tr-2096d87118ed|xquad-tr-655fdb0366c0|xquad-tr-172516aff4b2|xquad-tr-c84dc45a4483|xquad-tr-56eda5522458|xquad-tr-032f09b0043b|xquad-tr-496fa29a1810|xquad-tr-00131885f61f|xquad-tr-294593759fcc|xquad-tr-4de586fed59c|xquad-tr-34fa99e66bd1,1.0,1.0,True,3620,xquad-tr-94077ca0db25|xquad-tr-56eda5522458|xquad-tr-717a8e567f6e|xquad-tr-496fa29a1810|xquad-tr-294593759fcc,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,3886.0170830012066,False,,2378.479791994323,164,0.00155025,google/gemini-3.8-flash,1247,,tr,1.0,1.0,1.0,1.0,0.001992432,Ulusal marşı kim söylemiştir?,xquad-tr-56d20650e7d4791d00902614,1.0,1.0,Lady Gaga,0,547.6928330026567,0.000422982,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-94077ca0db25"":0.61,""xquad-tr-56eda5522458"":0.07,""xquad-tr-717a8e567f6e"":0.06,""xquad-tr-496fa29a1810"":0.06,""xquad-tr-294593759fcc"":0.06,""xquad-tr-0395d7cf3439"":0.05,""xquad-tr-032f09b0043b"":0.05,""xquad-tr-4de586fed59c"":0.05,""xquad-tr-f3e8bd7eda23"":0.04,""xquad-tr-13344c31f203"":0.04,""xquad-tr-028bfe64cad5"":0.04,""xquad-tr-c84dc45a4483"":0.04,""xquad-tr-00131885f61f"":0.04,""xquad-tr-2096d87118ed"":0.03,""xquad-tr-655fdb0366c0"":0.03,""xquad-tr-172516aff4b2"":0.03,""xquad-tr-34fa99e66bd1"":0.03,""xquad-tr-47af34496cb9"":0.02,""xquad-tr-138af7162b1d"":0.02,""xquad-tr-e43356118978"":0.02}}",,10071,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,9e-08,9,494.0907080017496,0,real,True,test,"[{""claim"":""Ulusal marşı Lady Gaga söylemiştir."",""source_id"":""xquad-tr-94077ca0db25"",""verdict"":""verified"",""confidence"":0.98,""auto"":true}]",1.911e-05,455,465.7537500024773,44,False
False,"Manning'den önceki rekor, Broncos'u 38 yaşında Super Bowl XXXIII'te galibiyete götüren John Elway'e aitti [xquad-tr-94de63f55db8].",0.0,0.125,V,xquad-tr-94de63f55db8|xquad-tr-391129eff6d9|xquad-tr-2b81f10d1c9b|xquad-tr-54ad3394fb35|xquad-tr-138af7162b1d|xquad-tr-6b70e4d40c90|xquad-tr-fc07a484dfcc|xquad-tr-09da7e8547ec|xquad-tr-193e3666bbf5|xquad-tr-655fdb0366c0|xquad-tr-c9aace6a287e|xquad-tr-c0272f2104fa|xquad-tr-02d7ab96e83c|xquad-tr-3549ea4088fa|xquad-tr-85dd07128939|xquad-tr-e43356118978|xquad-tr-1a02c22956bb|xquad-tr-3235577fd416|xquad-tr-ba97240ac13e|xquad-tr-d22d36d2718f,1.0,1.0,True,3609,xquad-tr-94de63f55db8|xquad-tr-138af7162b1d|xquad-tr-391129eff6d9|xquad-tr-54ad3394fb35|xquad-tr-655fdb0366c0,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,14271.66091700201,False,,12774.659749993589,330,0.00216375,google/gemini-3.8-flash,1235,,tr,1.0,1.0,1.0,1.0,0.002553394,Manning'den önce bir Super Bowl'da oynayan en yaşlı kilit oyuncu kimdir?,xquad-tr-56d704430d65d214001982e1,1.0,1.0,John Elway,0,524.2655000038212,0.000366618,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-94de63f55db8"":0.92,""xquad-tr-138af7162b1d"":0.06,""xquad-tr-391129eff6d9"":0.03,""xquad-tr-54ad3394fb35"":0.03,""xquad-tr-655fdb0366c0"":0.03,""xquad-tr-02d7ab96e83c"":0.03,""xquad-tr-3549ea4088fa"":0.03,""xquad-tr-85dd07128939"":0.03,""xquad-tr-1a02c22956bb"":0.03,""xquad-tr-2b81f10d1c9b"":0.02,""xquad-tr-09da7e8547ec"":0.02,""xquad-tr-193e3666bbf5"":0.02,""xquad-tr-c9aace6a287e"":0.02,""xquad-tr-c0272f2104fa"":0.02,""xquad-tr-e43356118978"":0.02,""xquad-tr-3235577fd416"":0.02,""xquad-tr-ba97240ac13e"":0.02,""xquad-tr-d22d36d2718f"":0.02,""xquad-tr-6b70e4d40c90"":0.01,""xquad-tr-fc07a484dfcc"":0.01}}",,8729,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,2.2e-07,22,525.4037089907797,0,real,True,test,"[{""claim"":""Manning'den önceki rekor, Broncos'u 38 yaşında Super Bowl XXXIII'te galibiyete götüren John Elway'e aitti."",""source_id"":""xquad-tr-94de63f55db8"",""verdict"":""verified"",""confidence"":0.99,""auto"":true}]",2.2806e-05,543,447.33195801381953,44,True
True,Kaynaklarda bu soruyu yanıtlamak için yeterli kanıt yok.,0.0,0.0,V,xquad-tr-94de63f55db8|xquad-tr-391129eff6d9|xquad-tr-2b81f10d1c9b|xquad-tr-94077ca0db25|xquad-tr-138af7162b1d|xquad-tr-e43356118978|xquad-tr-54ad3394fb35|xquad-tr-47af34496cb9|xquad-tr-655fdb0366c0|xquad-tr-04c15ed36672|xquad-tr-f33ae3529e8d|xquad-tr-4de586fed59c|xquad-tr-6b70e4d40c90|xquad-tr-c0272f2104fa|xquad-tr-515e520983bf|xquad-tr-01a436bd8738|xquad-tr-56eda5522458|xquad-tr-ff7d0fa77806|xquad-tr-49c0972ee320|xquad-tr-193e3666bbf5,,0.0,True,5366,xquad-tr-94077ca0db25|xquad-tr-138af7162b1d|xquad-tr-47af34496cb9|xquad-tr-c0272f2104fa|xquad-tr-655fdb0366c0,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,5824.908252005116,False,,4882.915709007648,647,0.00373425,google/gemini-3.8-flash,1744,,tr,0.25,1.0,0.43067655807339306,1.0,0.004132906,Super Bowl 50'de Ulusal Marş'ı kim yapmıştır?,xquad-tr-56d7253b0d65d214001983d4,1.0,1.0,Lady Gaga,0,532.7073340013158,0.000398496,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-94077ca0db25"":0.96,""xquad-tr-138af7162b1d"":0.69,""xquad-tr-47af34496cb9"":0.08,""xquad-tr-c0272f2104fa"":0.06,""xquad-tr-655fdb0366c0"":0.05,""xquad-tr-4de586fed59c"":0.05,""xquad-tr-6b70e4d40c90"":0.05,""xquad-tr-54ad3394fb35"":0.04,""xquad-tr-56eda5522458"":0.04,""xquad-tr-ff7d0fa77806"":0.04,""xquad-tr-94de63f55db8"":0.02,""xquad-tr-391129eff6d9"":0.02,""xquad-tr-2b81f10d1c9b"":0.02,""xquad-tr-e43356118978"":0.02,""xquad-tr-04c15ed36672"":0.02,""xquad-tr-f33ae3529e8d"":0.02,""xquad-tr-515e520983bf"":0.02,""xquad-tr-01a436bd8738"":0.02,""xquad-tr-49c0972ee320"":0.02,""xquad-tr-193e3666bbf5"":0.02}}",,9488,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.6e-07,16,409.28325000277255,0,real,True,test,,0.0,0,0.001958993379957974,0,False
True,Kaynaklarda bu soruyu yanıtlamak için yeterli kanıt yok.,0.0,0.0,V,xquad-tr-54ad3394fb35|xquad-tr-391129eff6d9|xquad-tr-2b81f10d1c9b|xquad-tr-a315f6bc59d0|xquad-tr-b90a454768e8|xquad-tr-cd8ba035f736|xquad-tr-85c71e54c978|xquad-tr-1205a55bc8be|xquad-tr-2a13deb186bd|xquad-tr-301b639f3ac9|xquad-tr-3257da1da5c9|xquad-tr-f5c49da75e44|xquad-tr-7af23ea5eb6c|xquad-tr-0395d7cf3439|xquad-tr-f4bcf5ea40ac|xquad-tr-b0a07a94d027|xquad-tr-71cdfa240ba3|xquad-tr-9c4e2aa0920c|xquad-tr-ab204f003977|xquad-tr-f3632c9a76b7,,0.0,True,4080,xquad-tr-54ad3394fb35|xquad-tr-f4bcf5ea40ac|xquad-tr-2b81f10d1c9b|xquad-tr-7af23ea5eb6c|xquad-tr-0395d7cf3439,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,22029.797208015225,False,,20583.423625008436,2773,0.012518999999999999,google/gemini-3.8-flash,2827,,tr,1.0,1.0,1.0,1.0,0.012929699999999999,Newton'dan topu 3. ve dokuza uzaklaştırdı?,xquad-tr-56d726b60d65d214001983ea,1.0,1.0,Miller,1,560.8225829928415,0.000379722,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-54ad3394fb35"":0.85,""xquad-tr-f4bcf5ea40ac"":0.08,""xquad-tr-2b81f10d1c9b"":0.05,""xquad-tr-7af23ea5eb6c"":0.05,""xquad-tr-0395d7cf3439"":0.05,""xquad-tr-391129eff6d9"":0.04,""xquad-tr-a315f6bc59d0"":0.04,""xquad-tr-1205a55bc8be"":0.04,""xquad-tr-3257da1da5c9"":0.04,""xquad-tr-f5c49da75e44"":0.04,""xquad-tr-b0a07a94d027"":0.04,""xquad-tr-71cdfa240ba3"":0.04,""xquad-tr-9c4e2aa0920c"":0.04,""xquad-tr-ab204f003977"":0.04,""xquad-tr-cd8ba035f736"":0.03,""xquad-tr-2a13deb186bd"":0.03,""xquad-tr-301b639f3ac9"":0.03,""xquad-tr-f3632c9a76b7"":0.03,""xquad-tr-b90a454768e8"":0.02,""xquad-tr-85c71e54c978"":0.02}}",,9041,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.5e-07,15,380.61199999356177,0,real,True,test,,3.0828e-05,734,504.9390000203857,46,False
False,Newton'dan topu uzaklaştıran oyuncunun soyadı Miller'dır [xquad-tr-54ad3394fb35].,0.0,0.0,V,xquad-tr-54ad3394fb35|xquad-tr-391129eff6d9|xquad-tr-2b81f10d1c9b|xquad-tr-3dcc3bbc2c25|xquad-tr-138af7162b1d|xquad-tr-a315f6bc59d0|xquad-tr-515e520983bf|xquad-tr-3257da1da5c9|xquad-tr-cf9d3c41c0ee|xquad-tr-cd8ba035f736|xquad-tr-02b48bacfd77|xquad-tr-53b89d614d63|xquad-tr-71cdfa240ba3|xquad-tr-9c4e2aa0920c|xquad-tr-f3632c9a76b7|xquad-tr-0395d7cf3439|xquad-tr-1b252cecccf1|xquad-tr-1205a55bc8be|xquad-tr-2a13deb186bd|xquad-tr-13344c31f203,1.0,1.0,True,4454,xquad-tr-54ad3394fb35|xquad-tr-2b81f10d1c9b|xquad-tr-9c4e2aa0920c|xquad-tr-2a13deb186bd|xquad-tr-cf9d3c41c0ee,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,14492.360543008544,False,,13044.40183400584,241,0.00203625,google/gemini-3.8-flash,1510,,tr,1.0,1.0,1.0,1.0,0.0024627580000000002,Dördüncü çeyreğin sonunda Newton'dan topu uzaklaştıran oyuncunun soyadı nedir?,xquad-tr-56d9cb47dc89441400fdb833,1.0,1.0,Miller,0,634.2258340009721,0.000395136,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-54ad3394fb35"":0.91,""xquad-tr-2b81f10d1c9b"":0.07,""xquad-tr-9c4e2aa0920c"":0.06,""xquad-tr-2a13deb186bd"":0.06,""xquad-tr-cf9d3c41c0ee"":0.05,""xquad-tr-1b252cecccf1"":0.05,""xquad-tr-1205a55bc8be"":0.05,""xquad-tr-391129eff6d9"":0.04,""xquad-tr-71cdfa240ba3"":0.04,""xquad-tr-f3632c9a76b7"":0.04,""xquad-tr-0395d7cf3439"":0.04,""xquad-tr-13344c31f203"":0.04,""xquad-tr-3dcc3bbc2c25"":0.03,""xquad-tr-138af7162b1d"":0.03,""xquad-tr-a315f6bc59d0"":0.03,""xquad-tr-3257da1da5c9"":0.03,""xquad-tr-cd8ba035f736"":0.03,""xquad-tr-53b89d614d63"":0.03,""xquad-tr-515e520983bf"":0.02,""xquad-tr-02b48bacfd77"":0.02}}",,9408,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,2.5e-07,25,432.55537500954233,0,real,True,test,"[{""claim"":""Newton'dan topu uzaklaştıran oyuncunun soyadı Miller'dır."",""source_id"":""xquad-tr-54ad3394fb35"",""verdict"":""verified"",""confidence"":0.99,""auto"":true}]",3.1122e-05,741,381.17749999219086,44,True
False,"Hesaplamalı problemler, hesaplamalı karmaşıklık teorisi kullanılarak kendi zorluklarına göre sınıflandırılır [xquad-tr-5c6663dbdc73].",0.0,0.33333333333333337,V,xquad-tr-5c6663dbdc73|xquad-tr-cc3cff2b6711|xquad-tr-e1b610d2f4b4|xquad-tr-3c9d10101c61|xquad-tr-a315f6bc59d0|xquad-tr-f35e308d9792|xquad-tr-61d21e7047fd|xquad-tr-09da7e8547ec|xquad-tr-6434b8c478c4|xquad-tr-a331d4542806|xquad-tr-f5c49da75e44|xquad-tr-71addbef986e|xquad-tr-d22d36d2718f|xquad-tr-7c4b2b204ded|xquad-tr-32f9b3f9058f|xquad-tr-4abaaaf8c66e|xquad-tr-44f843a18fe3|xquad-tr-50e788dec56f|xquad-tr-340f1c764a20|xquad-tr-21a94d3066b1,1.0,1.0,True,3166,xquad-tr-cc3cff2b6711|xquad-tr-5c6663dbdc73|xquad-tr-3c9d10101c61|xquad-tr-e1b610d2f4b4|xquad-tr-7c4b2b204ded,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,4930.32270797994,False,,3294.449082997744,356,0.0021375,google/gemini-3.8-flash,1070,,tr,1.0,0.5,1.0,0.6309297535714575,0.00253974,Hesaplamalı problemler hangi ana niteliklere göre hesaplamalı karmaşıklık teorisi kullanılarak sınıflandırılır?,xquad-tr-56e16182e3433e1400422e29,1.0,1.0,kendi zorluklarına,0,526.739249995444,0.000377412,"{""strategy"":""batch"",""exists"":null,""scores"":{""xquad-tr-cc3cff2b6711"":0.85,""xquad-tr-5c6663dbdc73"":0.23,""xquad-tr-3c9d10101c61"":0.21,""xquad-tr-e1b610d2f4b4"":0.08,""xquad-tr-7c4b2b204ded"":0.05,""xquad-tr-f5c49da75e44"":0.03,""xquad-tr-d22d36d2718f"":0.03,""xquad-tr-32f9b3f9058f"":0.03,""xquad-tr-4abaaaf8c66e"":0.03,""xquad-tr-50e788dec56f"":0.03,""xquad-tr-f35e308d9792"":0.02,""xquad-tr-6434b8c478c4"":0.02,""xquad-tr-a331d4542806"":0.02,""xquad-tr-71addbef986e"":0.02,""xquad-tr-44f843a18fe3"":0.02,""xquad-tr-340f1c764a20"":0.02,""xquad-tr-21a94d3066b1"":0.02,""xquad-tr-a315f6bc59d0"":0.01,""xquad-tr-61d21e7047fd"":0.01,""xquad-tr-09da7e8547ec"":0.01}}",,8986,374,typesafe/jev-1.13,typesafe/jev-1.13-20260917,3e-07,30,582.2875829908298,0,real,True,test,"[{""claim"":""Hesaplamalı problemler, hesaplamalı karmaşıklık teorisi kullanılarak kendi zorluklarına göre sınıflandırılır."",""source_id"":""xquad-tr-5c6663dbdc73"",""verdict"":""verified"",""confidence"":1.0,""auto"":true}]",2.4528e-05,584,526.8467919959221,44,True
